"LearnAimRef","EffectiveFrom","EffectiveTo","Section96ApprovalStatus","Section96ApprovalStartDate","Section96ReviewDate","Section96ValidPre16","Section96Valid16to18","Section96Valid18plus","Created_On","Created_By","Modified_On","Modified_By"
"60081776","01 Aug 2014","","1","01 Mar 2013","31 Aug 2017","0","1","0","24 Jun 2014","robinsonsar","17 May 2017","fisherk"
"60081788","01 Aug 2014","","1","01 Mar 2013","31 Jul 2021","0","0","1","24 Jun 2014","robinsonsar","24 Apr 2020","SGUINIVAN"
"60081818","01 Aug 2014","","1","01 Mar 2013","31 Jul 2021","1","1","0","24 Jun 2014","robinsonsar","24 Apr 2020","SGUINIVAN"
"6008182X","01 Aug 2014","","1","01 Mar 2013","31 Dec 2016","0","1","0","24 Jun 2014","robinsonsar","10 Nov 2016","bywatera"
"60081843","01 Aug 2014","","1","01 Mar 2013","31 Aug 2016","0","1","0","24 Jun 2014","robinsonsar","06 Oct 2015","bywatera"
"60081855","01 Aug 2014","","1","01 Mar 2013","31 Dec 2015","0","1","0","24 Jun 2014","robinsonsar","06 Oct 2015","bywatera"
"60081879","01 Aug 2014","","1","01 Mar 2013","28 Feb 2017","0","1","0","24 Jun 2014","robinsonsar","15 Jul 2014","robinsonsar"
"60081880","01 Aug 2014","","1","01 Mar 2013","28 Feb 2017","0","1","0","24 Jun 2014","robinsonsar","15 Jul 2014","robinsonsar"
"60081892","01 Aug 2014","","1","01 Mar 2013","28 Feb 2017","0","1","0","24 Jun 2014","robinsonsar","15 Jul 2014","robinsonsar"
"60081909","01 Aug 2014","","1","01 Mar 2013","31 Jul 2021","1","1","0","24 Jun 2014","robinsonsar","24 Apr 2020","SGUINIVAN"
"60081910","01 Aug 2014","","1","01 Mar 2013","31 Dec 2017","0","0","1","22 Oct 2014","bywatera","07 Sep 2017","fisherk"
"60081934","01 Aug 2013","","1","01 Mar 2013","30 Sep 2016","0","1","0","03 Feb 2014","suttonf","19 Oct 2016","bywatera"
"60081946","01 Aug 2014","","1","01 Mar 2013","10 Apr 2017","0","1","0","10 Jun 2015","bywatera","15 Jun 2017","fisherk"
"60081958","01 Aug 2014","","1","01 Mar 2013","10 Apr 2017","0","1","0","10 Jun 2015","bywatera","15 Jun 2017","fisherk"
"6008196X","01 Aug 2014","","1","01 Mar 2013","10 Apr 2017","0","1","0","10 Jun 2015","bywatera","15 Jun 2017","fisherk"
"60081971","01 Aug 2014","","1","01 Mar 2013","30 Sep 2016","0","1","0","24 Jun 2014","robinsonsar","13 Sep 2016","bywatera"
"60081983","01 Aug 2014","","1","01 Mar 2013","30 Sep 2016","0","1","0","24 Jun 2014","robinsonsar","13 Sep 2016","bywatera"
"60081995","01 Aug 2013","","1","01 Mar 2013","30 Nov 2016","0","1","0","03 Feb 2014","suttonf","13 Jun 2016","bywatera"
"60082008","01 Aug 2014","","1","01 Mar 2013","30 Nov 2016","0","1","0","24 Jun 2014","robinsonsar","13 Jun 2016","bywatera"
"6008201X","01 Aug 2014","","1","01 Mar 2013","30 Nov 2016","0","1","0","24 Jun 2014","robinsonsar","13 Jun 2016","bywatera"
"60082021","01 Aug 2013","","1","01 Mar 2013","30 Nov 2016","0","1","0","03 Feb 2014","suttonf","13 Jun 2016","bywatera"
"60082033","01 Aug 2014","","1","01 Mar 2013","30 Sep 2016","0","1","0","24 Jun 2014","robinsonsar","13 Sep 2016","bywatera"
"60082045","01 Aug 2014","","1","01 Mar 2013","30 Sep 2016","0","1","0","24 Jun 2014","robinsonsar","13 Sep 2016","bywatera"
"60082057","01 Aug 2013","","1","01 Mar 2013","30 Nov 2016","0","1","0","03 Feb 2014","suttonf","13 Jun 2016","bywatera"
"60082069","01 Aug 2014","","1","01 Mar 2013","30 Nov 2016","0","1","0","24 Jun 2014","robinsonsar","13 Jun 2016","bywatera"
"60082070","01 Aug 2014","","1","01 Mar 2013","30 Sep 2016","0","1","0","24 Jun 2014","robinsonsar","13 Sep 2016","bywatera"
"60082082","01 Aug 2014","","1","01 Mar 2013","30 Sep 2016","0","1","0","24 Jun 2014","robinsonsar","13 Sep 2016","bywatera"
"60082094","01 Aug 2014","","1","01 Mar 2013","30 Sep 2016","0","1","0","24 Jun 2014","robinsonsar","13 Sep 2016","bywatera"
"60082100","01 Aug 2013","","1","01 Mar 2013","30 Nov 2016","0","1","0","03 Feb 2014","suttonf","13 Jun 2016","bywatera"
"60082112","01 Aug 2014","","1","01 Mar 2013","10 Apr 2017","0","1","0","10 Jun 2015","bywatera","15 Jun 2017","fisherk"
"60082124","01 Aug 2014","","1","01 Mar 2013","30 Sep 2016","0","1","0","24 Jun 2014","robinsonsar","13 Sep 2016","bywatera"
"60082136","01 Aug 2013","","1","01 Mar 2013","30 Nov 2016","0","1","0","03 Feb 2014","suttonf","13 Jun 2016","bywatera"
"60082148","01 Aug 2014","","1","01 Mar 2013","30 Sep 2016","0","1","0","24 Jun 2014","robinsonsar","13 Sep 2016","bywatera"
"6008215X","01 Aug 2013","","1","01 Mar 2013","31 Jul 2021","0","0","1","03 Feb 2014","suttonf","24 Apr 2020","SGUINIVAN"
"60082173","01 Aug 2014","","1","01 Mar 2013","31 Dec 2017","0","0","1","22 Oct 2014","bywatera","07 Sep 2017","fisherk"
"60082197","01 Aug 2014","","1","01 Mar 2013","31 Jul 2021","0","1","0","11 Jul 2014","robinsonsar","24 Apr 2020","SGUINIVAN"
"60082215","01 Aug 2014","","1","01 Mar 2013","31 Jul 2021","0","1","0","14 Jan 2015","bywatera","24 Apr 2020","SGUINIVAN"
"60082227","01 Aug 2014","","1","01 Mar 2013","31 Jul 2021","0","1","0","19 Jun 2014","ChamleyPe","24 Apr 2020","SGUINIVAN"
"60082240","01 Aug 2013","","1","01 Mar 2013","31 Jul 2021","0","0","1","03 Feb 2014","suttonf","24 Apr 2020","SGUINIVAN"
"60082252","01 Aug 2013","","1","01 Mar 2013","31 Jul 2021","0","1","0","03 Feb 2014","suttonf","24 Apr 2020","SGUINIVAN"
"60082264","01 Aug 2013","","1","01 Mar 2013","30 Jun 2015","0","1","0","03 Feb 2014","suttonf","15 Jul 2015","bywatera"
"60082276","01 Aug 2014","","1","01 Mar 2013","31 Aug 2020","0","0","1","24 Jun 2014","robinsonsar","22 Jul 2020","KTEMPERLEY"
"6008229X","01 Aug 2014","","1","01 Mar 2013","31 Jul 2021","1","1","-2","24 Jun 2014","robinsonsar","22 Mar 2020","SGUINIVAN"
"60082306","01 Aug 2014","","1","01 Mar 2013","28 Feb 2017","1","1","0","24 Jun 2014","robinsonsar","15 Jul 2014","robinsonsar"
"60082318","01 Aug 2014","","1","01 Mar 2013","28 Feb 2017","1","1","0","24 Jun 2014","robinsonsar","15 Jul 2014","robinsonsar"
"6008232X","01 Aug 2013","","1","01 Mar 2013","30 Nov 2016","0","1","0","03 Feb 2014","suttonf","13 Jun 2016","bywatera"
"60082331","01 Aug 2013","","1","01 Mar 2013","30 Sep 2016","0","1","0","03 Feb 2014","suttonf","19 Oct 2016","bywatera"
"60082343","01 Aug 2014","","1","01 Mar 2013","30 Sep 2016","0","1","0","24 Jun 2014","robinsonsar","13 Sep 2016","bywatera"
"60082355","01 Aug 2014","","1","01 Mar 2013","31 Jul 2021","1","1","0","24 Jun 2014","robinsonsar","24 Apr 2020","SGUINIVAN"
"60082367","01 Aug 2013","","1","01 Mar 2013","31 Dec 2017","0","1","0","03 Feb 2014","suttonf","10 Jan 2018","GUINIVAS"
"60082379","01 Aug 2013","","1","01 Mar 2013","31 Dec 2017","0","1","0","03 Feb 2014","suttonf","10 Jan 2018","GUINIVAS"
"60082380","01 Aug 2013","","1","01 Mar 2013","31 Jul 2021","0","1","0","03 Feb 2014","suttonf","24 Apr 2020","SGUINIVAN"
"60082392","01 Aug 2014","","1","01 Mar 2013","31 Jul 2021","-2","-2","1","24 Jun 2014","robinsonsar","22 Mar 2020","SGUINIVAN"
"60082409","01 Aug 2014","","1","01 Mar 2013","31 Jul 2021","-2","-2","1","24 Jun 2014","robinsonsar","22 Mar 2020","SGUINIVAN"
"60082410","01 Aug 2014","","1","01 Mar 2013","31 Jul 2021","-2","-2","1","24 Jun 2014","robinsonsar","22 Mar 2020","SGUINIVAN"
"60082422","01 Aug 2014","","1","01 Mar 2013","31 Dec 2020","0","0","1","19 Jun 2014","ChamleyPe","17 Jul 2020","KTEMPERLEY"
"60082434","01 Aug 2013","","1","01 Mar 2013","31 Jul 2021","0","0","1","03 Feb 2014","suttonf","24 Apr 2020","SGUINIVAN"
"60082446","01 Aug 2014","","1","01 Mar 2013","31 Jul 2021","0","1","0","12 Feb 2015","bywatera","24 Apr 2020","SGUINIVAN"
"60082458","01 Aug 2013","","1","01 Mar 2013","30 Sep 2015","0","1","0","03 Feb 2014","suttonf","06 Oct 2015","bywatera"
"6008246X","01 Aug 2014","","1","01 Mar 2013","31 Jul 2021","1","1","0","13 Nov 2014","bywatera","24 Apr 2020","SGUINIVAN"
"60082471","01 Aug 2014","","1","01 Mar 2013","31 Jul 2021","0","1","1","24 Jun 2014","robinsonsar","24 Apr 2020","SGUINIVAN"
"60082483","01 Aug 2013","","1","01 Mar 2013","31 Jul 2020","0","1","0","03 Feb 2014","suttonf","22 Jul 2020","KTEMPERLEY"
"60082501","01 Aug 2014","","1","01 Mar 2013","30 Apr 2015","0","0","1","15 Apr 2015","bywatera","15 Apr 2015","bywatera"
"60082513","01 Aug 2014","","1","01 Mar 2013","31 Jul 2020","0","0","1","11 Mar 2015","bywatera","22 Jul 2020","KTEMPERLEY"
"60082525","01 Aug 2014","","1","01 Apr 2013","30 Sep 2016","0","1","0","24 Jun 2014","robinsonsar","13 Sep 2016","bywatera"
"60082537","01 Aug 2014","","1","01 Apr 2013","30 Sep 2016","0","1","0","24 Jun 2014","robinsonsar","13 Sep 2016","bywatera"
"60082549","01 Aug 2014","","1","01 Mar 2013","31 Dec 2015","1","1","0","24 Jun 2014","robinsonsar","06 Oct 2015","bywatera"
"60082550","01 Aug 2014","","1","01 Mar 2013","31 Dec 2014","1","1","0","24 Jun 2014","robinsonsar","14 Jan 2015","bywatera"
"60082562","01 Aug 2014","","1","01 Mar 2013","31 Dec 2014","0","1","0","24 Jun 2014","robinsonsar","14 Jan 2015","bywatera"
"60082574","01 Aug 2014","","1","01 Mar 2013","31 Dec 2014","0","1","0","24 Jun 2014","robinsonsar","14 Jan 2015","bywatera"
"60082586","01 Aug 2014","","1","01 Mar 2013","31 Oct 2014","0","1","0","24 Jun 2014","robinsonsar","08 Dec 2014","bywatera"
"60082598","01 Aug 2014","","1","01 Mar 2013","31 Jul 2021","0","1","0","24 Jun 2014","robinsonsar","24 Apr 2020","SGUINIVAN"
"60082604","01 Aug 2014","","1","01 Mar 2013","30 Nov 2013","0","0","0","24 Jun 2014","robinsonsar","15 Jul 2014","robinsonsar"
"60082616","01 Aug 2014","","1","01 Mar 2013","30 Nov 2013","0","0","0","24 Jun 2014","robinsonsar","15 Jul 2014","robinsonsar"
"60082628","01 Aug 2014","","1","01 Mar 2013","31 Jul 2021","0","0","1","19 Jun 2014","ChamleyPe","24 Apr 2020","SGUINIVAN"
"6008263X","01 Aug 2014","","1","01 Mar 2013","30 Sep 2015","0","1","0","08 Dec 2014","bywatera","11 Nov 2015","bywatera"
"60082641","01 Aug 2013","","1","01 Mar 2013","31 Jul 2021","1","1","-2","03 Feb 2014","suttonf","22 Mar 2020","SGUINIVAN"
"60082653","01 Aug 2013","","1","01 Jul 2013","31 Dec 2018","0","1","0","03 Feb 2014","suttonf","06 Mar 2018","SGUINIVAN"
"60082665","01 Aug 2013","","1","01 Mar 2013","31 Jul 2021","1","1","0","03 Feb 2014","suttonf","18 Jul 2018","SGUINIVAN"
"60082677","01 Aug 2014","","1","01 Mar 2013","30 Sep 2016","1","1","0","24 Jun 2014","robinsonsar","19 Oct 2016","bywatera"
"60082689","01 Aug 2014","","1","01 Mar 2013","31 Dec 2015","1","1","0","24 Jun 2014","robinsonsar","15 Jul 2014","robinsonsar"
"60082707","01 Aug 2014","","1","01 Mar 2013","31 Jul 2021","1","1","-2","24 Jun 2014","robinsonsar","22 Mar 2020","SGUINIVAN"
"60082719","01 Aug 2014","","1","01 Mar 2013","31 Jul 2021","1","1","-2","24 Jun 2014","robinsonsar","22 Mar 2020","SGUINIVAN"
"60082720","01 Aug 2014","","1","01 Mar 2013","31 Jul 2021","1","1","0","24 Jun 2014","robinsonsar","18 Jul 2018","SGUINIVAN"
"60082732","01 Aug 2014","","1","01 Mar 2013","31 Jul 2021","1","1","0","24 Jun 2014","robinsonsar","18 Jul 2018","SGUINIVAN"
"60082744","01 Aug 2013","","1","01 Mar 2013","31 Jul 2021","1","1","0","03 Feb 2014","suttonf","18 Jul 2018","SGUINIVAN"
"60082756","01 Aug 2013","","1","01 Mar 2013","31 Jul 2021","0","1","0","03 Feb 2014","suttonf","24 Apr 2020","SGUINIVAN"
"60082768","01 Aug 2014","","1","01 Mar 2013","30 Sep 2016","0","1","0","24 Jun 2014","robinsonsar","10 Nov 2016","bywatera"
"60082781","01 Aug 2013","","1","01 Apr 2013","31 Jul 2021","0","1","0","03 Feb 2014","suttonf","24 Apr 2020","SGUINIVAN"
"60082793","01 Aug 2013","","1","01 Mar 2013","31 Oct 2016","1","1","0","03 Feb 2014","suttonf","13 Jun 2016","bywatera"
"6008280X","01 Aug 2013","","1","01 Mar 2013","31 Dec 2020","1","1","0","03 Feb 2014","suttonf","02 Jul 2020","KTEMPERLEY"
"60082811","01 Aug 2014","","1","01 Mar 2013","31 Jul 2021","0","1","1","11 Mar 2015","bywatera","24 Apr 2020","SGUINIVAN"
"60082823","01 Aug 2014","","1","01 Mar 2013","31 Jul 2021","0","1","1","11 Mar 2015","bywatera","24 Apr 2020","SGUINIVAN"
"60082835","01 Aug 2014","","1","01 Mar 2013","31 Jul 2014","0","0","1","24 Jun 2014","robinsonsar","15 Apr 2015","bywatera"
"60082847","01 Aug 2013","","1","01 Mar 2013","31 Jul 2021","0","1","0","03 Feb 2014","suttonf","24 Apr 2020","SGUINIVAN"
"60082859","01 Aug 2014","","1","01 Mar 2013","31 Dec 2014","1","1","0","24 Jun 2014","robinsonsar","14 Jan 2015","bywatera"
"60082860","01 Aug 2014","","1","01 Mar 2013","31 Oct 2014","0","1","0","24 Jun 2014","robinsonsar","08 Dec 2014","bywatera"
"60082872","01 Aug 2014","","1","01 Mar 2013","31 Jul 2021","0","1","1","08 Dec 2014","bywatera","24 Apr 2020","SGUINIVAN"
"60082884","01 Aug 2014","","1","01 Mar 2013","31 Jul 2021","-2","-2","1","11 Mar 2015","bywatera","22 Mar 2020","SGUINIVAN"
"60082896","01 Aug 2014","","1","01 Mar 2013","31 Jul 2021","-2","-2","1","11 Mar 2015","bywatera","22 Mar 2020","SGUINIVAN"
"60082902","01 Aug 2014","","1","01 Mar 2013","31 Jul 2021","0","1","0","14 Jan 2015","bywatera","24 Apr 2020","SGUINIVAN"
"60082914","01 Aug 2014","","1","01 Mar 2013","31 Jul 2021","0","0","1","14 Jan 2015","bywatera","24 Apr 2020","SGUINIVAN"
"60082926","01 Aug 2014","","1","01 Mar 2015","31 Oct 2017","0","1","0","09 Jun 2015","bywatera","13 Sep 2016","bywatera"
"60082938","01 Aug 2014","","1","01 Mar 2013","31 Jul 2021","1","1","0","24 Jun 2014","robinsonsar","24 Apr 2020","SGUINIVAN"
"6008294X","01 Aug 2014","","1","01 Mar 2013","31 Jul 2021","1","1","0","24 Jun 2014","robinsonsar","24 Apr 2020","SGUINIVAN"
"60082951","01 Aug 2014","","1","01 Mar 2013","31 Jul 2021","1","1","0","24 Jun 2014","robinsonsar","24 Apr 2020","SGUINIVAN"
"60082963","01 Aug 2014","","1","01 Mar 2013","31 Jul 2021","1","1","0","24 Jun 2014","robinsonsar","24 Apr 2020","SGUINIVAN"
"60082975","01 Aug 2014","","1","01 Mar 2013","31 Jul 2021","1","1","0","24 Jun 2014","robinsonsar","24 Apr 2020","SGUINIVAN"
"60082987","01 Aug 2014","","1","01 Mar 2013","31 Jul 2021","1","1","0","24 Jun 2014","robinsonsar","24 Apr 2020","SGUINIVAN"
"60082999","01 Aug 2014","","1","01 Mar 2013","31 Jul 2021","1","1","0","24 Jun 2014","robinsonsar","24 Apr 2020","SGUINIVAN"
"60083001","01 Aug 2014","","1","01 Mar 2013","31 Jul 2021","1","1","0","24 Jun 2014","robinsonsar","24 Apr 2020","SGUINIVAN"
"60083013","01 Aug 2014","","1","01 Mar 2013","31 Jul 2021","1","1","0","24 Jun 2014","robinsonsar","24 Apr 2020","SGUINIVAN"
"60083025","01 Aug 2014","","1","01 Mar 2013","31 Jul 2021","1","1","0","24 Jun 2014","robinsonsar","24 Apr 2020","SGUINIVAN"
"60083037","01 Aug 2013","","1","01 Mar 2013","31 Jul 2021","1","1","0","03 Feb 2014","suttonf","24 Apr 2020","SGUINIVAN"
"60083049","01 Aug 2014","","1","01 Mar 2013","31 Jul 2021","1","1","0","24 Jun 2014","robinsonsar","24 Apr 2020","SGUINIVAN"
"60083050","01 Aug 2014","","1","01 Mar 2013","31 Dec 2019","0","1","0","24 Jun 2014","robinsonsar","20 Nov 2018","SGUINIVAN"
"60083062","01 Aug 2014","","1","01 Mar 2013","31 Dec 2019","1","1","0","24 Jun 2014","robinsonsar","14 Aug 2019","SGUINIVAN"
"60083074","01 Aug 2014","","1","01 Mar 2013","31 Jul 2021","0","1","0","10 Jun 2015","bywatera","24 Apr 2020","SGUINIVAN"
"60083086","01 Aug 2014","","1","01 Mar 2013","31 Jul 2021","1","1","0","24 Jun 2014","robinsonsar","24 Apr 2020","SGUINIVAN"
"60083098","01 Aug 2014","","1","01 Mar 2013","31 Jul 2021","0","1","0","24 Jun 2014","robinsonsar","24 Apr 2020","SGUINIVAN"
"60083104","01 Aug 2013","","1","01 Mar 2013","31 Dec 2018","1","1","0","03 Feb 2014","suttonf","18 Jul 2018","SGUINIVAN"
"60083116","01 Aug 2014","","1","01 Mar 2013","31 Dec 2019","1","1","0","24 Jun 2014","robinsonsar","14 Aug 2019","SGUINIVAN"
"60083128","01 Aug 2013","","1","01 Mar 2013","31 Dec 2019","1","1","0","03 Feb 2014","suttonf","14 Aug 2019","SGUINIVAN"
"6008313X","01 Aug 2013","","1","01 Mar 2013","31 Dec 2018","1","1","0","03 Feb 2014","suttonf","18 Jul 2018","SGUINIVAN"
"60083141","01 Aug 2014","","1","01 Mar 2013","30 Sep 2016","0","1","0","24 Jun 2014","robinsonsar","13 Sep 2016","bywatera"
"60083153","01 Aug 2014","","1","01 Mar 2013","31 Jul 2021","1","1","0","24 Jun 2014","robinsonsar","24 Apr 2020","SGUINIVAN"
"60083165","01 Aug 2014","","1","01 Mar 2013","31 Jul 2021","1","1","0","24 Jun 2014","robinsonsar","24 Apr 2020","SGUINIVAN"
"60083177","01 Aug 2014","","1","01 Mar 2013","31 Jul 2021","1","1","0","24 Jun 2014","robinsonsar","24 Apr 2020","SGUINIVAN"
"60083189","01 Aug 2014","","1","01 Mar 2013","31 Jul 2021","1","1","0","24 Jun 2014","robinsonsar","24 Apr 2020","SGUINIVAN"
"60083190","01 Aug 2014","","1","01 Mar 2013","31 Jul 2021","1","1","0","24 Jun 2014","robinsonsar","24 Apr 2020","SGUINIVAN"
"60083207","01 Aug 2014","","1","01 Mar 2013","31 Jul 2021","1","1","0","24 Jun 2014","robinsonsar","24 Apr 2020","SGUINIVAN"
"60083219","01 Aug 2014","","1","01 Mar 2013","31 Jul 2021","1","1","0","24 Jun 2014","robinsonsar","24 Apr 2020","SGUINIVAN"
"60083220","01 Aug 2014","","1","01 Mar 2013","31 Jul 2021","1","1","0","24 Jun 2014","robinsonsar","24 Apr 2020","SGUINIVAN"
"60083232","01 Aug 2014","","1","01 Mar 2013","31 Jul 2021","1","1","0","24 Jun 2014","robinsonsar","24 Apr 2020","SGUINIVAN"
"60083244","01 Aug 2014","","1","01 Mar 2013","31 Jul 2021","1","1","0","24 Jun 2014","robinsonsar","24 Apr 2020","SGUINIVAN"
"60083256","01 Aug 2014","","1","01 Mar 2013","31 Jul 2021","1","1","0","24 Jun 2014","robinsonsar","24 Apr 2020","SGUINIVAN"
"60083268","01 Aug 2014","","1","01 Mar 2013","31 Jul 2021","1","1","0","24 Jun 2014","robinsonsar","24 Apr 2020","SGUINIVAN"
"6008327X","01 Aug 2014","","1","01 Mar 2013","31 Jul 2021","1","1","0","24 Jun 2014","robinsonsar","24 Apr 2020","SGUINIVAN"
"60083281","01 Aug 2014","","1","01 Mar 2013","30 Apr 2020","0","1","0","24 Jun 2014","robinsonsar","22 Jul 2020","KTEMPERLEY"
"60083293","01 Aug 2014","","1","01 Mar 2013","31 Jul 2017","1","1","0","19 Jun 2014","ChamleyPe","14 Jul 2016","bywatera"
"6008330X","01 Aug 2013","","1","01 Sep 2013","31 Jul 2021","1","1","0","03 Feb 2014","suttonf","24 Apr 2020","SGUINIVAN"
"60083311","01 Aug 2014","","1","01 Mar 2013","25 May 2017","1","1","0","24 Jun 2014","robinsonsar","15 Jun 2017","fisherk"
"60083323","01 Aug 2013","","1","01 Mar 2013","31 Jan 2018","1","1","0","03 Feb 2014","suttonf","17 May 2017","fisherk"
"60083335","01 Aug 2014","","1","01 Mar 2013","30 Sep 2016","0","1","0","13 Nov 2014","bywatera","10 Nov 2016","bywatera"
"60083347","01 Aug 2014","","1","01 Mar 2013","31 Jul 2020","1","1","0","24 Jun 2014","robinsonsar","27 Apr 2020","SGUINIVAN"
"60083359","01 Aug 2014","","1","01 Mar 2013","31 Jul 2020","1","1","0","24 Jun 2014","robinsonsar","27 Apr 2020","SGUINIVAN"
"60083360","01 Aug 2014","","1","01 Mar 2013","31 Jul 2020","1","1","0","24 Jun 2014","robinsonsar","19 Mar 2019","SGUINIVAN"
"60083372","01 Aug 2014","","1","01 Mar 2013","25 May 2017","1","1","0","24 Jun 2014","robinsonsar","15 Jun 2017","fisherk"
"60083384","01 Aug 2014","","1","01 Mar 2013","25 May 2017","1","1","0","24 Jun 2014","robinsonsar","15 Jun 2017","fisherk"
"60083396","01 Aug 2014","","1","01 Mar 2013","25 May 2017","1","1","0","24 Jun 2014","robinsonsar","15 Jun 2017","fisherk"
"60083402","01 Aug 2014","","1","01 Mar 2013","25 May 2017","1","1","0","24 Jun 2014","robinsonsar","15 Jun 2017","fisherk"
"60083414","01 Aug 2014","","1","01 Mar 2013","25 May 2017","1","1","0","24 Jun 2014","robinsonsar","15 Jun 2017","fisherk"
"60083426","01 Aug 2014","","1","01 Mar 2013","25 May 2017","1","1","0","24 Jun 2014","robinsonsar","15 Jun 2017","fisherk"
"60083438","01 Aug 2014","","1","01 Mar 2013","25 May 2017","1","1","0","24 Jun 2014","robinsonsar","15 Jun 2017","fisherk"
"6008344X","01 Aug 2014","","1","01 Mar 2013","25 May 2017","1","1","0","24 Jun 2014","robinsonsar","15 Jun 2017","fisherk"
"60083451","01 Aug 2014","","1","01 Mar 2013","25 May 2017","1","1","0","24 Jun 2014","robinsonsar","15 Jun 2017","fisherk"
"60083463","01 Aug 2014","","1","01 Mar 2013","25 May 2017","1","1","0","24 Jun 2014","robinsonsar","15 Jun 2017","fisherk"
"60083475","01 Aug 2014","","1","01 Mar 2013","25 May 2017","1","1","0","24 Jun 2014","robinsonsar","15 Jun 2017","fisherk"
"60083487","01 Aug 2014","","1","01 Mar 2013","25 May 2017","1","1","0","24 Jun 2014","robinsonsar","15 Jun 2017","fisherk"
"60083499","01 Aug 2014","","1","01 Mar 2013","25 May 2017","1","1","0","24 Jun 2014","robinsonsar","15 Jun 2017","fisherk"
"60083505","01 Aug 2014","","1","01 Mar 2013","25 May 2017","1","1","0","24 Jun 2014","robinsonsar","15 Jun 2017","fisherk"
"60083517","01 Aug 2014","","1","01 Mar 2013","25 May 2017","1","1","0","24 Jun 2014","robinsonsar","15 Jun 2017","fisherk"
"60083529","01 Aug 2014","","1","01 Mar 2013","25 May 2017","1","1","0","24 Jun 2014","robinsonsar","15 Jun 2017","fisherk"
"60083530","01 Aug 2014","","1","01 Mar 2013","25 May 2017","1","1","0","24 Jun 2014","robinsonsar","15 Jun 2017","fisherk"
"60083542","01 Aug 2013","","1","01 Mar 2013","31 Aug 2019","1","1","0","03 Feb 2014","suttonf","15 Apr 2019","SGUINIVAN"
"60083554","01 Aug 2014","","1","01 Mar 2013","22 Jan 2019","0","1","0","13 Nov 2014","bywatera","15 Feb 2019","SGUINIVAN"
"60083566","01 Aug 2014","","1","01 Mar 2013","25 Feb 2019","0","1","0","13 Nov 2014","bywatera","19 Mar 2019","SGUINIVAN"
"60083578","01 Aug 2014","","1","01 Mar 2013","25 Feb 2019","0","1","0","24 Jun 2014","robinsonsar","19 Mar 2019","SGUINIVAN"
"6008358X","01 Aug 2014","","1","01 Mar 2013","30 Sep 2016","0","1","0","24 Jun 2014","robinsonsar","10 Nov 2016","bywatera"
"6008361X","01 Aug 2014","","1","01 Mar 2013","31 Jul 2020","1","1","0","24 Jun 2014","robinsonsar","20 Nov 2018","SGUINIVAN"
"60083621","01 Aug 2014","","1","01 Mar 2013","31 Jul 2020","1","1","0","10 Jun 2015","bywatera","20 Nov 2018","SGUINIVAN"
"60083633","01 Aug 2014","","1","01 Mar 2013","31 Jul 2020","1","1","0","10 Jun 2015","bywatera","20 Nov 2018","SGUINIVAN"
"60083645","01 Aug 2014","","1","01 Mar 2013","22 Jan 2019","0","1","0","24 Jun 2014","robinsonsar","15 Feb 2019","SGUINIVAN"
